Iteration	Time	TimestepsSoFar	TimestepsThisBatch	fps	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
24	2.0565875728925067	121372	5092	950.5871623129199	-73.806015	70.68147	30.262741	-238.43336	154.3030303030303	47.50852226482066
25	2.2646327058474225	126418	5046	404.2695237382485	-66.40736	65.711235	12.965221	-248.3392	210.25	241.06193014797392
26	2.3809792677561443	131440	5022	719.4417006942386	-104.86139	108.72157	26.155952	-417.8767	200.88	103.74982216852229
27	2.498784840106964	136586	5146	728.1172752552902	-76.8171	75.23323	26.284882	-286.07407	197.92307692307693	106.65866587351054
28	2.6608768502871194	141677	5091	523.4818395095297	-81.00697	125.493126	19.511166	-507.08817	254.55	171.387711053039
29	2.863542211055756	147387	5710	469.58879062514774	-63.006878	87.19514	51.798153	-293.23825	271.9047619047619	222.19958955041272
30	3.0171268224716186	152426	5039	546.8363871293914	-49.484035	53.954617	34.345783	-213.53406	229.04545454545453	182.7207201448373
31	3.201367727915446	158084	5658	511.8422079764476	-49.249485	71.01919	21.36269	-308.38983	235.75	217.36111466098683
32	3.4836164474487306	164002	5918	349.4604664319519	-44.85493	54.594124	47.63922	-164.35713	311.4736842105263	303.4177888170651
33	3.6069974184036253	169164	5162	697.3212550186702	-31.884905	80.86906	74.396164	-253.07426	191.1851851851852	121.10969531395817
34	3.8086286942164103	174274	5110	422.4004954445635	-18.627247	30.755335	33.74692	-78.78716	268.94736842105266	258.3350483962966
35	3.9391153931617735	179570	5296	676.4648598010223	-37.422497	78.73632	47.673466	-368.5205	203.69230769230768	139.21835898792207
36	4.195009636878967	184671	5101	332.23938677425053	-19.382599	35.92004	34.273804	-85.17778	318.8125	330.27927931335626
37	4.5021074970563255	189731	5060	274.6193648153891	-30.773775	57.74174	56.344334	-158.36444	460.0	375.2657240361337
38	4.7902095754941305	194856	5125	296.48498027273166	-40.177708	75.28565	31.872639	-272.84903	394.2307692307692	350.24851701133446
39	5.018098437786103	199888	5032	368.02229322830914	-13.891326	34.281013	46.921997	-90.3915	335.46666666666664	333.3942344365835
40	5.301502271493276	204944	5056	297.3425282590994	-32.093525	54.764507	20.516914	-157.48846	561.7777777777778	372.31312322881536
41	5.931369427839915	210087	5143	136.08811415003493	-20.487556	62.154716	56.519966	-168.76875	571.4444444444445	364.3649303502408
42	6.292133045196533	215847	5760	266.105823696257	-26.50908	48.105972	57.463593	-83.25546	640.0	409.6505285674065
43	6.663227125008901	220865	5018	225.37232470840613	-65.24784	123.372635	41.578552	-369.21722	627.25	388.3924400654575
44	6.989811786015829	226723	5858	298.9563169096255	-11.675368	36.045574	44.353752	-79.0831	585.8	359.6458813889018
45	7.37740638256073	231837	5114	219.90658220852978	-29.223452	35.276623	8.920948	-90.43831	852.3333333333334	279.5929581055686
46	7.709485109647115	237023	5186	260.28328630582814	-42.01911	36.73163	16.58453	-86.13678	864.3333333333334	303.35988894747146
47	8.074617397785186	242840	5817	265.52327956304384	-87.515594	153.78809	32.085842	-481.3934	727.125	361.83782192440856
48	8.427664196491241	248012	5172	244.16315348053885	-38.67	38.785187	35.09887	-70.87208	862.0	308.577380894971
49	8.78893727461497	253115	5103	235.42087086063142	-33.644955	41.77772	34.393494	-108.341675	850.5	334.29216263621856
50	9.195246545473735	259115	6000	246.12998336014317	-38.01633	27.245193	2.764	-72.00673	1000.0	0.0
51	9.57152280807495	264686	5571	246.76300937044925	-4.185604	28.106312	37.262306	-48.68598	696.375	392.956720740338
52	9.853897972901661	270534	5848	345.17273155253815	-9.002019	41.482155	34.131905	-127.58967	417.7142857142857	371.6683292113756
53	10.19930198987325	276021	5487	264.76577590318163	-0.92520934	29.84063	60.001934	-51.553036	422.0769230769231	385.75589362633934
54	10.513715704282125	281320	5299	280.8969776210376	-20.724018	55.922276	69.81898	-129.99289	481.72727272727275	397.81564732448413
55	10.91361205180486	287265	5945	247.7760941594453	12.011472	22.708006	50.50329	-35.62977	540.4545454545455	420.0831873540295
56	11.124347460269927	292301	5036	398.2982798221772	-3.9674056	45.631973	52.95846	-176.48044	265.05263157894734	271.73932433089556
57	11.315800329049429	297399	5098	443.8089436713484	14.983253	22.458939	53.573093	-23.45931	221.65217391304347	241.908823768405
58	11.60366206963857	303296	5897	341.43236720237473	23.361698	31.019676	65.25692	-71.723854	310.36842105263156	314.48993131339984
59	11.84125646352768	309032	5736	402.37627504512835	13.814859	28.370712	65.26062	-28.033089	229.44	232.95855081966832
60	12.052421236038208	314363	5331	420.7751598402292	1.1876434	24.319544	51.38234	-45.018387	222.125	235.9020475571729
61	12.901097663243611	320052	5689	111.72381495355567	-12.652453	19.074514	15.757927	-46.313847	379.26666666666665	376.24326645875743
62	13.170573691527048	325265	5213	322.4213159900745	-21.22684	22.86448	8.155525	-73.217255	473.90909090909093	398.7944228992391
63	13.450963572661083	330296	5031	299.0527131564103	-29.794703	29.30282	16.478975	-62.31429	503.1	406.088032327967
64	13.741478049755097	335506	5210	298.8991019290196	-67.468185	107.413055	-3.7364883	-384.10797	521.0	375.06986015941084
65	14.083786030610403	340752	5246	255.42739697807403	-105.857315	144.82382	-0.7452202	-450.39847	749.4285714285714	378.0732571276393
66	14.405697663625082	345874	5122	265.19030371803944	-55.840485	41.822857	-20.791172	-161.11356	640.25	380.39477848677154
67	14.751585114002228	351530	5656	272.5392072100853	-77.940315	40.120567	-26.969145	-133.55199	628.4444444444445	360.8391796635267
68	15.02159369389216	356698	5168	319.00718505444627	-106.110695	88.497856	-22.504341	-296.62576	469.8181818181818	332.41562652849314
69	15.312175965309143	361808	5110	293.0937179651507	-104.14663	60.350918	-41.52626	-215.87604	851.6666666666666	280.68111601760614
70	15.627268425623576	367693	5885	311.2884647016918	-97.53874	64.97886	-37.642433	-266.23193	653.8888888888889	347.04192652391737
71	15.994217344125111	373693	6000	272.5216971985113	-86.91959	26.111845	-43.698006	-112.38541	1000.0	0.0
72	16.298408635457356	378860	5167	283.1041554255549	-57.735928	29.79373	-23.60196	-117.349686	861.1666666666666	310.4407708762208
73	16.605013660589854	384461	5601	304.4675631636175	-76.38003	25.983393	-43.679577	-119.21071	933.5	148.698520503736
74	16.88434865872065	389750	5289	315.57559829583255	-103.005486	20.056746	-72.09855	-131.03384	881.5	264.97405533372506
75	17.167712195714316	394878	5128	301.6190809838684	-127.35114	34.788998	-75.59526	-182.6341	641.0	360.33526055605495
76	17.465546341737113	400181	5303	296.75890386018426	-120.52609	11.847203	-109.557434	-145.47379	883.8333333333334	259.7565633862256
77	17.782173295815785	406181	6000	315.83314400489445	-80.12504	29.26761	-33.665215	-128.92926	1000.0	0.0
78	18.077123920122784	411220	5039	284.74127358260836	-121.07794	69.80028	-56.85265	-261.3225	839.8333333333334	306.4454365063307
79	18.444789644082388	416853	5633	255.35268058816084	-36.832478	20.395304	-8.324402	-57.3731	938.8333333333334	136.77282462373714
80	18.79251790046692	422639	5786	277.3272727546989	-42.87162	30.527592	-7.2681885	-112.86598	723.25	361.123507265866
81	19.742273596922555	428639	6000	105.2906604865813	-14.571053	27.14604	27.20681	-47.875137	1000.0	0.0
82	20.123752653598785	434639	6000	262.1411765210779	-16.832605	35.281635	46.18651	-70.98987	1000.0	0.0
83	20.447000535329185	440388	5749	296.4234384083426	-55.389244	123.06586	32.655807	-351.90283	821.2857142857143	291.7066600374494
84	20.779062271118164	445625	5237	262.85762935209556	-22.651625	27.285357	32.086685	-57.326103	872.8333333333334	284.35331113872326
85	21.13505900700887	450812	5187	242.8420429219812	-13.955359	19.535141	13.59267	-44.054672	864.5	302.9872109512215
86	21.506553121407826	456224	5412	242.8064301015122	14.6483135	23.718815	46.272095	-21.156643	773.1428571428571	359.57134343605327
87	21.880229461193085	461468	5244	233.8957946104474	-40.483505	111.86687	43.320152	-285.46234	874.0	281.7445651649735
88	22.310595325628917	467468	6000	232.36332830082145	14.438085	30.970825	60.485416	-31.8872	1000.0	0.0
89	22.610723082224528	472917	5449	302.5985815122063	-54.533123	114.17398	34.425217	-345.67734	681.125	374.71970774833824
90	22.946189947923024	478328	5411	268.8330160615776	16.832256	33.166447	69.56018	-36.868103	773.0	358.9544340362516
91	23.283391427993774	483479	5151	254.60000140705566	-26.0989	38.75252	14.1034775	-102.442444	858.5	316.4036188162202
92	23.6872327208519	489479	6000	247.62587548107857	8.640264	27.948198	52.702293	-27.973427	1000.0	0.0
93	24.006667892138164	494642	5163	269.38527163143664	26.182577	56.751526	102.8414	-62.46212	860.5	311.9314828612207
94	24.47008012533188	500642	6000	215.79250127389722	20.867323	46.747402	91.0102	-36.71446	1000.0	0.0
95	24.85988809665044	506033	5391	230.50046506336534	24.053083	31.455769	62.0078	-32.13344	770.1428571428571	363.60120562876835
96	25.146914486090342	511180	5147	298.8741079463022	-1.2544497	39.08547	54.746788	-57.161736	467.90909090909093	403.0475845007644
97	25.457631154855093	516668	5488	294.3771891821602	-6.3380466	33.935425	63.16831	-47.63098	686.0	405.91994284587696
98	25.79977340698242	521840	5172	251.94651416177797	25.371338	43.575623	102.969635	-30.19499	862.0	308.577380894971
99	26.093504206339517	526894	5054	286.775021636972	-25.553474	73.18723	47.447296	-207.36356	561.5555555555555	396.9346744773869
100	26.46119250456492	532604	5710	258.8285887933933	7.982532	57.68237	87.84441	-89.411934	634.4444444444445	408.9346894638722
